PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Riccardo, Federica; Arigoni, Maddalena; Buson, Genny; Zago, Elisa; Iezzi, Manuela; Longo, Dario Livio; Carrara, Matteo; Fiore, Alessandra; Nuzzo, Simona; Bicciato, Silvio; Nanni, Patrizia; Landuzzi, Lorena; Cavallo, Federica; Calogero, Raffaele; Quaglino, Elena								Characterization of a genetic mouse model of lung cancer: a promise to identify Non-Small Cell Lung Cancer therapeutic targets and biomarkers								BMC GENOMICS				15						S1	10.1186/1471-2164-15-S3-S1			MAY 6 2014	2014										12							WOS:000337462100001		
J	Rappe, Ulrike; Schlechter, Tanja; Aschoff, Moritz; Hotz-Wagenblatt, Agnes; Hofmann, Ilse								Nuclear ARVCF Protein Binds Splicing Factors and Contributes to the Regulation of Alternative Splicing								JOURNAL OF BIOLOGICAL CHEMISTRY				289	18			12421	12434		10.1074/jbc.M113.530717			MAY 2 2014	2014										4							WOS:000335581400019		
J	Mercer, Tim R.; Clark, Michael B.; Crawford, Joanna; Brunck, Marion E.; Gerhardt, Daniel J.; Taft, Ryan J.; Nielsen, Lars K.; Dinger, Marcel E.; Mattick, John S.								Targeted sequencing for gene discovery and quantification using RNA CaptureSeq								NATURE PROTOCOLS				9	5			989	1009		10.1038/nprot.2014.058			MAY 2014	2014										74							WOS:000335014500001		
J	Hauser, David N.; Dillman, Allissa A.; Ding, Jinhui; Li, Yan; Cookson, Mark R.								Post-Translational Decrease in Respiratory Chain Proteins in the Polg Mutator Mouse Brain								PLOS ONE				9	4					e94646	10.1371/journal.pone.0094646			APR 10 2014	2014										8							WOS:000336909100114		
J	Liao, Yang; Smyth, Gordon K.; Shi, Wei								featureCounts: an efficient general purpose program for assigning sequence reads to genomic features								BIOINFORMATICS				30	7			923	930		10.1093/bioinformatics/btt656			APR 1 2014	2014										2442							WOS:000334078300005		
J	Nance, Tracy; Smith, Kevin S.; Anaya, Vanessa; Richardson, Rhea; Ho, Lawrence; Pala, Mauro; Mostafavi, Sara; Battle, Alexis; Feghali-Bostwick, Carol; Rosen, Glenn; Montgomery, Stephen B.								Transcriptome Analysis Reveals Differential Splicing Events in IPF Lung Tissue								PLOS ONE				9	3					e92111	10.1371/journal.pone.0092111			MAR 19 2014	2014										26							WOS:000333348500087		
J	Honeyman, Joshua N.; Simon, Elana P.; Robine, Nicolas; Chiaroni-Clarke, Rachel; Darcy, David G.; Lim, Irene Isabel P.; Gleason, Caroline E.; Murphy, Jennifer M.; Rosenberg, Brad R.; Teegan, Lydia; Takacs, Constantin N.; Botero, Sergio; Belote, Rachel; Germer, Soren; Emde, Anne-Katrin; Vacic, Vladimir; Bhanot, Umesh; LaQuaglia, Michael P.; Simon, Sanford M.								Detection of a Recurrent DNAJB1-PRKACA Chimeric Transcript in Fibrolamellar Hepatocellular Carcinoma								SCIENCE				343	6174			1010	1014		10.1126/science.1249484			FEB 28 2014	2014										155							WOS:000332309600042		
J	Sanchez-Flores, Alejandro; Abreu-Goodger, Cei								A Practical Guide to Sequencing Genomes and Transcriptomes								CURRENT TOPICS IN MEDICINAL CHEMISTRY				14	3			398	406		10.2174/1568026613666131204142353			FEB 2014	2014										5							WOS:000331379500016		
J	Kidd, Brian A.; Peters, Lauren A.; Schadt, Eric E.; Dudley, Joel T.								Unifying immunology with informatics and multiscale biology								NATURE IMMUNOLOGY				15	2			118	127		10.1038/ni.2787			FEB 2014	2014										87							WOS:000330150600003		
J	Perkins, James R.; Antunes-Martins, Ana; Calvo, Margarita; Grist, John; Rust, Werner; Schmid, Ramona; Hildebrandt, Tobias; Kohl, Matthias; Orengo, Christine; McMahon, Stephen B.; Bennett, David L. H.								A comparison of RNA-seq and exon arrays for whole genome transcription profiling of the L5 spinal nerve transection model of neuropathic pain in the rat								MOLECULAR PAIN				10						7	10.1186/1744-8069-10-7			JAN 28 2014	2014										42							WOS:000334884600001		
J	Huang, Yun; Chavez, Lukas; Chang, Xing; Wang, Xue; Pastor, William A.; Kang, Jinsuk; Zepeda-Martinez, Jorge A.; Pape, Utz J.; Jacobsen, Steven E.; Peters, Bjoern; Rao, Anjana								Distinct roles of the methylcytosine oxidases Tet1 and Tet2 in mouse embryonic stem cells								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				111	4			1361	1366		10.1073/pnas.1322921111			JAN 28 2014	2014										135							WOS:000330231100043		
J	Hooper, Joan E.								A survey of software for genome-wide discovery of differential splicing in RNA-Seq data								HUMAN GENOMICS				8						3	10.1186/1479-7364-8-3			JAN 21 2014	2014										40							WOS:000332014200001		
J	Turro, Ernest; Astle, William J.; Tavare, Simon								Flexible analysis of RNA-seq data using mixed effects models								BIOINFORMATICS				30	2			180	188		10.1093/bioinformatics/btt624			JAN 15 2014	2014										31							WOS:000330432500005		
J	Park, Sun-Mi; Deering, Raquel P.; Lu, Yuheng; Tivnan, Patrick; Lianoglou, Steve; Al-Shahrour, Fatima; Ebert, Benjamin L.; Hacohen, Nir; Leslie, Christina; Daley, George Q.; Lengner, Christopher J.; Kharas, Michael G.								Musashi-2 controls cell fate, lineage bias, and TGF-beta signaling in HSCs								JOURNAL OF EXPERIMENTAL MEDICINE				211	1			71	87		10.1084/jem.20130736			JAN 13 2014	2014										62							WOS:000329793300007		
J	Shyr, Derek; Liu, Qi								NEXT GENERATION SEQUENCING IN CANCER RESEARCH AND CLINICAL APPLICATION								OMICS IN CLINICAL PRACTICE: GENOMICS, PHARMACOGENOMICS, PROTEOMICS, AND TRANSCRIPTOMICS IN CLINICAL RESEARCH								71	94		10.1186/1480-9222-15-4			2014	2014										0							WOS:000362222700004		
J	Xiong, Hao; Brown, James Bentley; Boley, Nathan; Bickel, Peter J.; Huang, Haiyan								DE-FPCA: Testing Gene Differential Expression and Exon Usage Through Functional Principal Component Analysis								Frontiers in Probability and the Statistical Sciences								129	143		10.1007/978-3-319-07212-8_7			2014	2014										2							WOS:000358056800008		
J	Barash, Yoseph; Vaquero-Garcia, Jorge								Splicing Code Modeling								Advances in Experimental Medicine and Biology				825				451	466		10.1007/978-1-4939-1221-6_13			2014	2014										1							WOS:000350418400014		
J	Kimes, Patrick K.; Cabanski, Christopher R.; Wilkerson, Matthew D.; Zhao, Ni; Johnson, Amy R.; Perou, Charles M.; Makowski, Liza; Maher, Christopher A.; Liu, Yufeng; Marron, J. S.; Hayes, D. Neil								SigFuge: single gene clustering of RNA-seq reveals differential isoform usage among cancer samples								NUCLEIC ACIDS RESEARCH				42	14					e113	10.1093/nar/gku521			2014	2014										10							WOS:000343219200004		
J	Rasche, Axel; Lienhard, Matthias; Yaspo, Marie-Laure; Lehrach, Hans; Herwig, Ralf								ARH-seq: identification of differential splicing in RNA-seq data								NUCLEIC ACIDS RESEARCH				42	14					e110	10.1093/nar/gku495			2014	2014										6							WOS:000343219200001		
J	Zheng, Christina L.; Kawane, Sunita; Bottomly, Daniel; Wilmot, Beth								Analysis Considerations for Utilizing RNA-Seq to Characterize the Brain Transcriptome								International Review of Neurobiology				116				21	54		10.1016/B978-0-12-801105-8.00002-3			2014	2014										1							WOS:000341798600002		
J	Mason, Christopher E.; Porter, Sandra G.; Smith, Todd M.								Characterizing Multi-omic Data in Systems Biology								Advances in Experimental Medicine and Biology				799				15	38		10.1007/978-1-4614-8778-4_2			2014	2014										15							WOS:000333762700003		
J	Cho, Vicky; Mei, Yan; Sanny, Arleen; Chan, Stephanie; Enders, Anselm; Bertram, Edward M.; Tan, Andy; Goodnow, Christopher C.; Andrews, T. Daniel								The RNA-binding protein hnRNPLL induces a T cell alternative splicing program delineated by differential intron retention in polyadenylated RNA								GENOME BIOLOGY				15	1					R26	10.1186/gb-2014-15-1-r26			2014	2014										25							WOS:000332927100021		
J	Siretskiy, Alexey; Spjuth, Ola			IEEE					HTSeq-Hadoop: Extending HTSeq for Massively Parallel Sequencing Data Analysis using Hadoop								Proceeding IEEE International Conference on e-Science (e-Science)								317	323		10.1109/eScience.2014.27			2014	2014						10th IEEE International Conference on e-Science (e-Science)	OCT 20-24, 2014	IEEE; IEEE Comp Soc; UNICAMP; USr; eScience; FAPESP; Microsoft Res; Google; Brazilian Comp Soc; Conselho Nacl Desenvolvimento Cientifico Tecnologico; CAPES; eScience, UNICAMP; Inst Matematica Estatistica	Guaruja, BRAZIL	0							WOS:000494273500037		
J	Bai, Yang; Ji, Shufan; Wang, Yadong								ESclassifier: a Random Forest classifier for detection of exon skipping events from RNA-Seq data								IEEE International Conference on Bioinformatics and Biomedicine-BIBM														2014	2014						IEEE International Conference on Bioinformatics and Biomedicine (IEEE BIBM)	NOV 02-22, 2014	IEEE; Natl Sci Fdn; Nsilico; Comp Sci Res Inst; BioBusiness; IEEE Comp Soc; Engn Res Inst; Biomed Sci Res Inst	Univ Ulster, Belfast, NORTH IRELAND	2							WOS:000377412300199		
J	Feng, Jian; Wilkinson, Matthew; Liu, Xiaochuan; Purushothaman, Immanuel; Ferguson, Deveroux; Vialou, Vincent; Maze, Ian; Shao, Ningyi; Kennedy, Pamela; Koo, JaWook; Dias, Caroline; Laitman, Benjamin; Stockman, Victoria; LaPlant, Quincey; Cahill, Michael E.; Nestler, Eric J.; Shen, Li								Chronic cocaine-regulated epigenomic changes in mouse nucleus accumbens								GENOME BIOLOGY				15	4					R65	10.1186/gb-2014-15-4-r65			2014	2014										75							WOS:000338981500011		
J	Love, Michael I.; Huber, Wolfgang; Anders, Simon								Moderated estimation of fold change and dispersion for RNA-seq data with DESeq2								GENOME BIOLOGY				15	12					550	10.1186/s13059-014-0550-8			2014	2014										7595							WOS:000346609500022		
J	Alamancos, Gael P.; Agirre, Eneritz; Eyras, Eduardo								Methods to Study Splicing from High-Throughput RNA Sequencing Data								Methods in Molecular Biology				1126				357	397		10.1007/978-1-62703-980-2_26			2014	2014										32							WOS:000334100500027		
J	Nikolayeva, Olga; Robinson, Mark D.								edgeR for Differential RNA-seq and ChIP-seq Analysis: An Application to Stem Cell Biology								Methods in Molecular Biology				1150				45	79		10.1007/978-1-4939-0512-6_3			2014	2014										66							WOS:000342896100004		
J	Rehrauer, Hubert; Opitz, Lennart; Tan, Ge; Sieverling, Lina; Schlapbach, Ralph								Blind spots of quantitative RNA-seq: the limits for assessing abundance, differential expression, and isoform switching								BMC BIOINFORMATICS				14						UNSP 370	10.1186/1471-2105-14-370			DEC 24 2013	2013										20							WOS:000329906600001		
J	Shi, Yang; Jiang, Hui								rSeqDiff: Detecting Differential Isoform Expression from RNA-Seq Data Using Hierarchical Likelihood Ratio Test								PLOS ONE				8	11					e79448	10.1371/journal.pone.0079448			NOV 18 2013	2013										12							WOS:000327308500062		
J	Sturgill, David; Malone, John H.; Sun, Xia; Smith, Harold E.; Rabinow, Leonard; Samson, Marie-Laure; Oliver, Brian								Design of RNA splicing analysis null models for post hoc filtering of Drosophila head RNA-Seq data with the splicing analysis kit (Spanki)								BMC BIOINFORMATICS				14						320	10.1186/1471-2105-14-320			NOV 9 2013	2013										31							WOS:000327529600001		
J	Dillies, Marie-Agnes; Rau, Andrea; Aubert, Julie; Hennequet-Antier, Christelle; Jeanmougin, Marine; Servant, Nicolas; Keime, Celine; Marot, Guillemette; Castel, David; Estelle, Jordi; Guernec, Gregory; Jagla, Bernd; Jouneau, Luc; Laloe, Denis; Le Gall, Caroline; Schaeffer, Brigitte; Le Crom, Stephane; Guedj, Mickael; Jaffrezic, Florence		French StatOmique Consortium						A comprehensive evaluation of normalization methods for Illumina high-throughput RNA sequencing data analysis								BRIEFINGS IN BIOINFORMATICS				14	6			671	683		10.1093/bib/bbs046			NOV 2013	2013										487							WOS:000327436000001		
J	Lianoglou, Steve; Garg, Vidur; Yang, Julie L.; Leslie, Christina S.; Mayr, Christine								Ubiquitously transcribed genes use alternative polyadenylation to achieve tissue-specific expression								GENES & DEVELOPMENT				27	21			2380	2396		10.1101/gad.229328.113			NOV 1 2013	2013										160							WOS:000326921900009		
J	Garcia, Eric L.; Lu, Zhipeng; Meers, Michael P.; Praveen, Kavita; Matera, A. Gregory								Developmental arrest of Drosophila survival motor neuron (Smn) mutants accounts for differences in expression of minor intron-containing genes								RNA-A PUBLICATION OF THE RNA SOCIETY				19	11			1510	1516		10.1261/rna.038919.113			NOV 2013	2013										34							WOS:000325813900006		
J	Behr, Jonas; Kahles, Andre; Zhong, Yi; Sreedharan, Vipin T.; Drewe, Philipp; Raetsch, Gunnar								MITIE: Simultaneous RNA-Seq-based transcript identification and quantification in multiple samples								BIOINFORMATICS				29	20			2529	2538		10.1093/bioinformatics/btt442			OCT 15 2013	2013										30							WOS:000325485800003		
J	Lionikas, Arimantas; Kilikevicius, Audrius; Buenger, Lutz; Meharg, Caroline; Carroll, Andrew M.; Ratkevicius, Aivaras; Venckunas, Tomas; Blizard, David A.								Genetic and genomic analyses of musculoskeletal differences between BEH and BEL strains								PHYSIOLOGICAL GENOMICS				45	20			940	947		10.1152/physiolgenomics.00109.2013			OCT 2013	2013										9							WOS:000325745100003		
J	Furney, Simon J.; Pedersen, Malin; Gentien, David; Dumont, Amaury G.; Rapinat, Audrey; Desjardins, Laurence; Turajlic, Samra; Piperno-Neumann, Sophie; de la Grange, Pierre; Roman-Roman, Sergio; Stern, Marc-Henri; Marais, Richard								SF3B1 Mutations Are Associated with Alternative Splicing in Uveal Melanoma								CANCER DISCOVERY				3	10			1122	1129		10.1158/2159-8290.CD-13-0330			OCT 2013	2013										152							WOS:000325751600023		
J	Snajder, Rene; Trajanoski, Zlatko; Hackl, Hubert								GPViz: dynamic visualization of genomic regions and variants affecting protein domains								BIOINFORMATICS				29	17			2195	2196		10.1093/bioinformatics/btt354			SEP 1 2013	2013										3							WOS:000323344800016		
J	Carvalho, Benilton S.; Rustici, Gabriella								The challenges of delivering bioinformatics training in the analysis of high-throughput data								BRIEFINGS IN BIOINFORMATICS				14	5			538	547		10.1093/bib/bbt018			SEP 2013	2013										6							WOS:000327435800003		
J	Anders, Simon; McCarthy, Davis J.; Chen, Yunshun; Okoniewski, Michal; Smyth, Gordon K.; Huber, Wolfgang; Robinson, Mark D.								Count-based differential expression analysis of RNA sequencing data using R and Bioconductor								NATURE PROTOCOLS				8	9			1765	1786		10.1038/nprot.2013.099			SEP 2013	2013										521							WOS:000323768600011		
J	Bi, Yingtao; Davuluri, Ramana V.								NPEBseq: nonparametric empirical bayesian-based procedure for differential expression analysis of RNA-seq data								BMC BIOINFORMATICS				14						262	10.1186/1471-2105-14-262			AUG 27 2013	2013										16							WOS:000323791700001		
J	Gunawan, Asep; Sahadevan, Sudeep; Cinar, Mehmet Ulas; Neuhoff, Christiane; Grosse-Brinkhaus, Christine; Frieden, Luc; Tesfaye, Dawit; Tholen, Ernst; Looft, Christian; Wondim, Dessie Salilew; Hoelker, Michael; Schellander, Karl; Uddin, Muhammad Jasim								Identification of the Novel Candidate Genes and Variants in Boar Liver Tissues with Divergent Skatole Levels Using RNA Deep Sequencing								PLOS ONE				8	8					e72298	10.1371/journal.pone.0072298			AUG 26 2013	2013										19							WOS:000324228800057		
J	Mercer, Tim R.; Edwards, Stacey L.; Clark, Michael B.; Neph, Shane J.; Wang, Hao; Stergachis, Andrew B.; John, Sam; Sandstrom, Richard; Li, Guoliang; Sandhu, Kuljeet S.; Ruan, Yijun; Nielsen, Lars K.; Mattick, John S.; Stamatoyannopoulos, John A.								DNase I-hypersensitive exons colocalize with promoters and distal regulatory elements								NATURE GENETICS				45	8			852	U181		10.1038/ng.2677			AUG 2013	2013										77							WOS:000322374900006		
J	Sun, Jianqiang; Nishiyama, Tomoaki; Shimizu, Kentaro; Kadota, Koji								TCC: an R package for comparing tag count data with robust normalization strategies								BMC BIOINFORMATICS				14						219	10.1186/1471-2105-14-219			JUL 9 2013	2013										146							WOS:000321835900001		
J	Deng, Nan; Sanchez, Cecilia G.; Lasky, Joseph A.; Zhu, Dongxiao								Detecting Splicing Variants in Idiopathic Pulmonary Fibrosis from Non-Differentially Expressed Genes								PLOS ONE				8	7					e68352	10.1371/journal.pone.0068352			JUL 2 2013	2013										14							WOS:000321341000154		
J	Wolf, Jochen B. W.								Principles of transcriptome analysis and gene expression quantification: an RNA-seq tutorial								MOLECULAR ECOLOGY RESOURCES				13	4			559	572		10.1111/1755-0998.12109			JUL 2013	2013										68							WOS:000320396300002		
J	Churko, Jared M.; Mantalas, Gary L.; Snyder, Michael P.; Wu, Joseph C.								Overview of High Throughput Sequencing Technologies to Elucidate Molecular Pathways in Cardiovascular Diseases								CIRCULATION RESEARCH				112	12			1613	1623		10.1161/CIRCRESAHA.113.300939			JUN 7 2013	2013										38							WOS:000330350900018		
J	Drewe, Philipp; Stegle, Oliver; Hartmann, Lisa; Kahles, Andre; Bohnert, Regina; Wachter, Andreas; Borgwardt, Karsten; Raetsch, Gunnar								Accurate detection of differential RNA processing								NUCLEIC ACIDS RESEARCH				41	10			5189	5198		10.1093/nar/gkt211			MAY 2013	2013										25							WOS:000319806600013		
J	Aschoff, Moritz; Hotz-Wagenblatt, Agnes; Glatting, Karl-Heinz; Fischer, Matthias; Eils, Roland; Koenig, Rainer								SplicingCompass: differential splicing detection using RNA-Seq data								BIOINFORMATICS				29	9			1141	1148		10.1093/bioinformatics/btt101			MAY 1 2013	2013										34							WOS:000318573900006		
J	Roy, Bishakha; Haupt, Larisa M.; Griffiths, Lyn R.								Review: Alternative Splicing (AS) of Genes As An Approach for Generating Protein Complexity								CURRENT GENOMICS				14	3			182	194		10.2174/1389202911314030004			MAY 2013	2013										41							WOS:000318347300004		
J	Solomon, Oz; Oren, Shirley; Safran, Michal; Deshet-Unger, Naamit; Akiva, Pinchas; Jacob-Hirsch, Jasmine; Cesarkas, Karen; Kabesa, Reut; Amariglio, Ninette; Unger, Ron; Rechavi, Gideon; Eyal, Eran								Global regulation of alternative splicing by adenosine deaminase acting on RNA (ADAR)								RNA				19	5			591	604		10.1261/rna.038042.112			MAY 2013	2013										43							WOS:000317584100002		
J	Miura, Pedro; Shenker, Sol; Andreu-Agullo, Celia; Westholm, Jakub O.; Lai, Eric C.								Widespread and extensive lengthening of 3 ' UTRs in the mammalian brain								GENOME RESEARCH				23	5			812	825		10.1101/gr.146886.112			MAY 2013	2013										146							WOS:000318202400006		
