PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Bruna, Alejandra; Rueda, Oscar M.; Greenwood, Wendy; Batra, Ankita Sati; Callari, Maurizio; Batra, Rajbir Nath; Pogrebniak, Katherine; Sandoval, Jose; Cassidy, John W.; Tufegdzic-Vidakovic, Ana; Sammut, Stephen-John; Jones, Linda; Provenzano, Elena; Baird, Richard; Eirew, Peter; Hadfield, James; Eldridge, Matthew; McLaren-Douglas, Anne; Barthorpe, Andrew; Lightfoot, Howard; O'Connor, Mark J.; Gray, Joe; Cortes, Javier; Baselga, Jose; Marangoni, Elisabetta; Welm, Alana L.; Aparicio, Samuel; Serra, Violeta; Garnett, Mathew J.; Caldas, Carlos								A Biobank of Breast Cancer Explants with Preserved Intra-tumor Heterogeneity to Screen Anticancer Compounds								CELL				167	1			260	+		10.1016/j.cell.2016.08.041			SEP 22 2016	2016										133							WOS:000386341500029		
J	Backman, Tyler W. H.; Girke, Thomas								systemPipeR: NGS workflow and report generation environment								BMC BIOINFORMATICS				17						388	10.1186/s12859-016-1241-0			SEP 20 2016	2016										30							WOS:000383404500004		
J	Horne, John B.; Bradbury, Ian R.; Paterson, Ian G.; Hardie, David; Hutchings, Jeffrey; Laurel, Benjamin J.; Snelgrove, Paul V. R.; Morris, Corey J.; Gregory, Robert S.; Bentzen, Paul								Complex post-larval dispersal processes in Atlantic cod revealed by age-based genetics and relatedness analysis								MARINE ECOLOGY PROGRESS SERIES				556				237	250		10.3354/meps11819			SEP 8 2016	2016										1							WOS:000384244300017		
J	Roy, Alexander C.; Wilson, Geoffrey G.; Edgell, David R.								Perpetuating the homing endonuclease life cycle: identification of mutations that modulate and change I-TevI cleavage preference								NUCLEIC ACIDS RESEARCH				44	15			7350	7359		10.1093/nar/gkw614			SEP 6 2016	2016										5							WOS:000383001100028		
J	Fox, John; Leanage, Allison								R and the Journal of Statistical Software								Journal of Statistical Software				73	2						10.18637/jss.v073.i02			SEP 2016	2016										12							WOS:000389126600001		
J	Fu, Yan; Chryssafidis, Andreas L.; Browne, John A.; O'Sullivan, Jack; McGettigan, Paul A.; Mulcahy, Grace								Transcriptomic Study on Ovine Immune Responses to Fasciola hepatica Infection								PLOS NEGLECTED TROPICAL DISEASES				10	9					e0005015	10.1371/journal.pntd.0005015			SEP 2016	2016										20							WOS:000385627900059		
J	Comas-Garcia, Mauricio; Davis, Sean R.; Rein, Alan								On the Selective Packaging of Genomic RNA by HIV-1								VIRUSES-BASEL				8	9					246	10.3390/v8090246			SEP 2016	2016										32							WOS:000385396800006		
J	Engevik, Amy C.; Feng, Rui; Choi, Eunyoung; White, Shana; Bertaux-Skeirik, Nina; Li, Jing; Mahe, Maxime M.; Aihara, Eitaro; Yang, Li; DiPasquale, Betsy; Oh, Sunghee; Engevik, Kristen A.; Giraud, Andrew S.; Montrose, Marshall H.; Medvedovic, Mario; Helmrath, Michael A.; Goldenring, James R.; Zavros, Yana								The Development of Spasmolytic Polypeptide/TFF2-Expressing Metaplasia (SPEM) During Gastric Repair Is Absent in the Aged Stomach								CELLULAR AND MOLECULAR GASTROENTEROLOGY AND HEPATOLOGY				2	5			605	624		10.1016/j.jcmgh.2016.05.004			SEP 2016	2016										32							WOS:000440454400011		
J	Dall'Ara, I.; Ghirotto, S.; Ingusci, S.; Bagarolo, G.; Bertolucci, C.; Barbujani, G.								Demographic history and adaptation account for clock gene diversity in humans								HEREDITY				117	3			165	172		10.1038/hdy.2016.39			SEP 2016	2016										6							WOS:000381312300006		
J	Tyanova, Stefka; Temu, Tikira; Sinitcyn, Pavel; Carlson, Arthur; Hein, Marco Y.; Geiger, Tamar; Mann, Matthias; Cox, Juergen								The Perseus computational platform for comprehensive analysis of (prote)omics data								NATURE METHODS				13	9			731	740		10.1038/NMETH.3901			SEP 2016	2016										1085							WOS:000382896200015		
J	Pertea, Mihaela; Kim, Daehwan; Pertea, Geo M.; Leek, Jeffrey T.; Salzberg, Steven L.								Transcript-level expression analysis of RNA-seq experiments with HISAT, StringTie and Ballgown								NATURE PROTOCOLS				11	9			1650	1667		10.1038/nprot.2016.095			SEP 2016	2016										582							WOS:000382164800007		
J	Moreno-Viedma, V.; Amor, M.; Sarabi, A.; Bilban, M.; Staffler, G.; Zeyda, M.; Stulnig, M.								Common dysregulated pathways in obese adipose tissue and atherosclerosis								CARDIOVASCULAR DIABETOLOGY				15						120	10.1186/s12933-016-0441-2			AUG 26 2016	2016										19							WOS:000383838100001		
J	Chartron, Justin W.; Hunt, Katherine C. L.; Frydman, Judith								Cotranslational signal-independent SRP preloading during membrane targeting								NATURE				536	7615			224	+		10.1038/nature19309			AUG 11 2016	2016										48							WOS:000381472100039		
J	Lu, Zhigang; Sessler, Florian; Holroyd, Nancy; Hahnel, Steffen; Quack, Thomas; Berriman, Matthew; Grevelding, Christoph G.								Schistosome sex matters: a deep view into gonad-specific and pairing-dependent transcriptomes reveals a complex gender interplay								SCIENTIFIC REPORTS				6						31150	10.1038/srep31150			AUG 8 2016	2016										43							WOS:000381010000001		
J	Arnold, Christian; Bhat, Pooja; Zaugg, Judith B.								SNPhood: investigate, quantify and visualise the epigenomic neighbourhood of SNPs usingNGSdata								BIOINFORMATICS				32	15			2359	2360		10.1093/bioinformatics/btw127			AUG 1 2016	2016										2							WOS:000383184500016		
J	Shah, Naisha; Guo, Yongjian; Wendelsdorf, Katherine V.; Lu, Yong; Sparks, Rachel; Tsang, John S.								A crowdsourcing approach for reusing and meta analyzing gene expression data								NATURE BIOTECHNOLOGY				34	8			803	806		10.1038/nbt.3603			AUG 2016	2016										8							WOS:000381339600010		
J	Shin, Ha Youn; Willi, Michaela; Yoo, Kyung Hyun; Zeng, Xianke; Wang, Chaochen; Metser, Gil; Hennighausen, Lothar								Hierarchy within the mammary STAT5-driven Wap super-enhancer								NATURE GENETICS				48	8			904	+		10.1038/ng.3606			AUG 2016	2016										72							WOS:000380755100014		
J	Zhou, Yuefang; Bennett, Thomas M.; Shiels, Alan								Lens ER-stress response during cataract development in Mip-mutant mice								BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR BASIS OF DISEASE				1862	8			1433	1442		10.1016/j.bbadis.2016.05.003			AUG 2016	2016										18							WOS:000377823400007		
J	Huang, Wei-Ching; Liang, Jie; Nagahashi, Masayuki; Avni, Dorit; Yamada, Akimitsu; Maceyka, Michael; Wolen, Aaron R.; Kordula, Tomasz; Milstien, Sheldon; Takabe, Kazuaki; Oravecz, Tamas; Spiegel, Sarah								Sphingosine-1-phosphate phosphatase 2 promotes disruption of mucosal integrity, and contributes to ulcerative colitis in mice and humans								FASEB JOURNAL				30	8			2945	2958		10.1096/fj.201600394R			AUG 2016	2016										19							WOS:000380994000027		
J	Parker, Sarah J.; Venkatraman, Vidya; Van Eyk, Jennifer E.								Effect of peptide assay library size and composition in targeted data-independent acquisition-MS analyses								PROTEOMICS				16	15-16			2221	2237		10.1002/pmic.201600007			AUG 2016	2016										7							WOS:000383280000014		
J	Blondeau, Andreanne; Lucier, Jean-Francois; Matteau, Dominick; Dumont, Lauralyne; Rodrigue, Sebastien; Jacques, Pierre-Etienne; Blouin, Richard								Dual leucine zipper kinase regulates expression of axon guidance genes in mouse neuronal cells								NEURAL DEVELOPMENT				11						13	10.1186/s13064-016-0068-8			JUL 28 2016	2016										4							WOS:000382519800001		
J	Georgiou, Georgios; van Heeringen, Simon J.								fluff: exploratory analysis and visualization of high-throughput sequencing data								PEERJ				4						e2209	10.7717/peerj.2209			JUL 19 2016	2016										20							WOS:000380070400009		
J	Piccolo, Stephen R.; Frampton, Michael B.								Tools and techniques for computational reproducibility								GIGASCIENCE				5						30	10.1186/s13742-016-0135-4			JUL 11 2016	2016										31							WOS:000379685700001		
J	Park, S-J; Saito-Adachi, M.; Komiyama, Y.; Nakai, K.								Advances, practice, and clinical perspectives in high-throughput sequencing								ORAL DISEASES				22	5			353	364		10.1111/odi.12403			JUL 2016	2016										4							WOS:000378638800004		
J	Kannan, Lavanya; Ramos, Marcel; Re, Angela; El-Hachem, Nehme; Safikhani, Zhaleh; Gendoo, Deena M. A.; Davis, Sean; Gomez-Cabrero, David; Castelo, Robert; Hansen, Kasper D.; Carey, Vincent J.; Morgan, Martin; Culhane, Aedin C.; Haibe-Kains, Benjamin; Waldron, Levi								Public data and open source tools for multi-assay genomic investigation of disease								BRIEFINGS IN BIOINFORMATICS				17	4			603	615		10.1093/bib/bbv080			JUL 2016	2016										23							WOS:000383151200005		
J	Lindsay, Helen; Burger, Alexa; Biyong, Berthin; Felker, Anastasia; Hess, Christopher; Zaugg, Jonas; Chiavacci, Elena; Anders, Carolin; Jinek, Martin; Mosimann, Christian; Robinson, Mark D.								CrispRVariants charts the mutation spectrum of genome engineering experiments								NATURE BIOTECHNOLOGY				34	7			701	+		10.1038/nbt.3628			JUL 2016	2016										38							WOS:000381335400019		
J	Begg, Colin B.; Ostrovnaya, Irina; Carniello, Jose V. Scarpa; Sakr, Rita A.; Giri, Dilip; Towers, Russell; Schizas, Michail; De Brot, Marina; Andrade, Victor P.; Mauguen, Audrey; Seshan, Venkatraman E.; King, Tari A.								Clonal relationships between lobular carcinoma in situ and other breast malignancies								BREAST CANCER RESEARCH				18						66	10.1186/s13058-016-0727-z			JUN 23 2016	2016										11							WOS:000378898400001		
J	Murphy, Matthew; Chatterjee, Sujash S.; Jain, Sidharth; Katari, Manpreet; DasGupta, Ramanuj								TCF7L1 Modulates Colorectal Cancer Growth by Inhibiting Expression of the Tumor-Suppressor Gene EPHB3								SCIENTIFIC REPORTS				6						28299	10.1038/srep28299			JUN 23 2016	2016										9							WOS:000378316000001		
J	Liu, Jie; Siegmund, Kimberly D.								An evaluation of processing methods for HumanMethylation450 BeadChip data								BMC GENOMICS				17						469	10.1186/s12864-016-2819-7			JUN 22 2016	2016										20							WOS:000378380400001		
J	Staemmler, Frank; Glaesner, Joachim; Hiergeist, Andreas; Holler, Ernst; Weber, Daniela; Oefner, Peter J.; Gessner, Andre; Spang, Rainer								Adjusting microbiome profiles for differences in microbial load by spike-in bacteria								MICROBIOME				4						UNSP 28	10.1186/s40168-016-0175-0			JUN 21 2016	2016										41							WOS:000378621300001		
J	Choi, Si Ho; Gearhart, Micah D.; Cui, Ziyou; Bosnakovski, Darko; Kim, Minjee; Schennum, Natalie; Kyba, Michael								DUX4 recruits p300/CBP through its C-terminus and induces global H3K27 acetylation changes								NUCLEIC ACIDS RESEARCH				44	11			5161	5173		10.1093/nar/gkw141			JUN 20 2016	2016										34							WOS:000379753100026		
J	Rygiel, Karolina A.; Tuppen, Helen A.; Grady, John P.; Vincent, Amy; Blakely, Emma L.; Reeve, Amy K.; Taylor, Robert W.; Picard, Martin; Miller, James; Turnbull, Doug M.								Complex mitochondrial DNA rearrangements in individual cells from patients with sporadic inclusion body myositis								NUCLEIC ACIDS RESEARCH				44	11			5313	5329		10.1093/nar/gkw382			JUN 20 2016	2016										14							WOS:000379753100037		
J	Cairns, Jonathan; Freire-Pritchett, Paula; Wingett, Steven W.; Varnai, Csilla; Dimond, Andrew; Plagnol, Vincent; Zerbino, Daniel; Schoenfelder, Stefan; Javierre, Biola-Maria; Osborne, Cameron; Fraser, Peter; Spivakov, Mikhail								CHiCAGO: robust detection of DNA looping interactions in Capture Hi-C data								GENOME BIOLOGY				17						127	10.1186/s13059-016-0992-2			JUN 15 2016	2016										91							WOS:000378899900001		
J	Hertz, Christin Loeth; Christiansen, Sofie Lindgren; Larsen, Maiken Kudahl; Dahl, Morten; Ferrero-Miliani, Laura; Weeke, Peter Ejvin; Pedersen, Oluf; Hansen, Torben; Grarup, Niels; Ottesen, Gyda Lolk; Frank-Hansen, Rune; Banner, Jytte; Morling, Niels								Genetic investigations of sudden unexpected deaths in infancy using next-generation sequencing of 100 genes associated with cardiac diseases								EUROPEAN JOURNAL OF HUMAN GENETICS				24	6			817	822		10.1038/ejhg.2015.198			JUN 2016	2016										26							WOS:000375706800006		
J	Munoz-Ruiz, Miguel; Ribot, Julie C.; Grosso, Ana R.; Goncalves-Sousa, Natacha; Pamplona, Ana; Pennington, Daniel J.; Regueiro, Jose R.; Fernandez-Malave, Edgar; Silva-Santos, Bruno								TCR signal strength controls thymic differentiation of discrete proinflammatory gamma delta T cell subsets								NATURE IMMUNOLOGY				17	6			721	+		10.1038/ni.3424			JUN 2016	2016										38							WOS:000376162200017		
J	Pertille, Fabio; Guerrero-Bosagna, Carlos; da Silva, Vinicius Henrique; Boschiero, Clarissa; da Silva Nunes, Jose de Ribamar; Ledur, Monica Correa; Jensen, Per; Coutinho, Luiz Lehmann								High-throughput and Cost-effective Chicken Genotyping Using Next-Generation Sequencing								SCIENTIFIC REPORTS				6						26929	10.1038/srep26929			MAY 25 2016	2016										12							WOS:000376503900001		
J	Degrauwe, Nils; Schlumpf, Tommy B.; Janiszewska, Michalina; Martin, Patricia; Cauderay, Alexandra; Provero, Paolo; Riggi, Nicolo; Suva, Mario-L; Paro, Renato; Stamenkovic, Ivan								The RNA Binding Protein IMP2 Preserves Glioblastoma Stem Cells by Preventing let-7 Target Gene Silencing								CELL REPORTS				15	8			1634	1647		10.1016/j.celrep.2016.04.086			MAY 24 2016	2016										34							WOS:000376654500003		
J	Hombach, Daniela; Schwarz, Jana Marie; Robinson, Peter N.; Schuelke, Markus; Seelow, Dominik								A systematic, large-scale comparison of transcription factor binding site models								BMC GENOMICS				17						388	10.1186/s12864-016-2729-8			MAY 21 2016	2016										7							WOS:000377501600001		
J	Svahn, Sara L.; Varemo, Leif; Gabrielsson, Britt G.; Peris, Eduard; Nookaew, Intawat; Grahnemo, Louise; Sandberg, Ann-Sofie; Asterholm, Ingrid Wernstedt; Jansson, John-Olov; Nielsen, Jens; Johansson, Maria E.								Six Tissue Transcriptomics Reveals Specific Immune Suppression in Spleen by Dietary Polyunsaturated Fatty Acids								PLOS ONE				11	5					e0155099	10.1371/journal.pone.0155099			MAY 11 2016	2016										11							WOS:000376587300089		
J	Medina, Edgar M.; Turner, Jonathan J.; Gordan, Raluca; Skotheim, Jan M.; Buchler, Nicolas E.								Punctuated evolution and transitional hybrid network in an ancestral cell cycle of fungi								ELIFE				5						e09492	10.7554/eLife.09492			MAY 10 2016	2016										11							WOS:000376602700001		
J	Colaprico, Antonio; Silva, Tiago C.; Olsen, Catharina; Garofano, Luciano; Cava, Claudia; Garolini, Davide; Sabedot, Thais S.; Malta, Tathiane M.; Pagnotta, Stefano M.; Castiglioni, Isabella; Ceccarelli, Michele; Bontempi, Gianluca; Noushmehr, Houtan								TCGAbiolinks: an R/Bioconductor package for integrative analysis of TCGA data								NUCLEIC ACIDS RESEARCH				44	8					e71	10.1093/nar/gkv1507			MAY 5 2016	2016										226							WOS:000376389000002		
J	Cotton, Richard J.; Graumann, Johannes								readat: An R package for reading and working with SomaLogic ADAT files								BMC BIOINFORMATICS				17						201	10.1186/s12859-016-1007-8			MAY 4 2016	2016										2							WOS:000375847700001		
J	Fletez-Brant, Kipper; Spidlen, Josef; Brinkman, Ryan R.; Roederer, Mario; Chattopadhyay, Pratip K.								flowClean: Automated Identification and Removal of Fluorescence Anomalies in Flow Cytometry Data								CYTOMETRY PART A				89A	5			461	471		10.1002/cyto.a.22837			MAY 2016	2016										14							WOS:000379604000007		
J	Philipp, Oliver; Osiewacz, Heinz D.; Koch, Ina								Path2PPI: an R package to predict protein-protein interaction networks for a set of proteins								BIOINFORMATICS				32	9			1427	1429		10.1093/bioinformatics/btv765			MAY 1 2016	2016										4							WOS:000376106100025		
J	Milicchio, Franco; Rose, Rebecca; Bian, Jiang; Min, Jae; Prosperi, Mattia								Visual programming for next-generation sequencing data analytics								BIODATA MINING				9						16	10.1186/s13040-016-0095-3			APR 27 2016	2016										6							WOS:000374923700001		
J	Wright, Michelle L.; Dozmorov, Mikhail G.; Wolen, Aaron R.; Jackson-Cook, Colleen; Starkweather, Angela R.; Lyon, Debra E.; York, Timothy P.								Establishing an analytic pipeline for genome-wide DNA methylation								CLINICAL EPIGENETICS				8						45	10.1186/s13148-016-0212-7			APR 27 2016	2016										11							WOS:000374826800001		
J	Chabbert, Christophe D.; Steinmetz, Lars M.; Klaus, Bernd								DChIPRep, an R/Bioconductor package for differential enrichment analysis in chromatin studies								PEERJ				4						e1981	10.7717/peerj.1981			APR 26 2016	2016										3							WOS:000375186000008		
J	Bell, Shannon M.; Angrish, Michelle M.; Wood, Charles E.; Edwards, Stephen W.								Integrating Publicly Available Data to Generate Computationally Predicted Adverse Outcome Pathways for Fatty Liver								TOXICOLOGICAL SCIENCES				150	2			510	520		10.1093/toxsci/kfw017			APR 2016	2016										30							WOS:000374230300022		
J	Balliu, Brunilda; Zaitlen, Noah								A Novel Test for Detecting SNP-SNP Interactions in Case-Only Trio Studies								GENETICS				202	4			1289	+		10.1534/genetics.115.179846			APR 2016	2016										3							WOS:000373959100007		
J	Lun, Aaron T. L.; Smyth, Gordon K.								csaw: a Bioconductor package for differential binding analysis of ChIP-seq data using sliding windows								NUCLEIC ACIDS RESEARCH				44	5					e45	10.1093/nar/gkv1191			MAR 18 2016	2016										49							WOS:000373723100005		
J	Assimes, Themistocles L.; Lee, I. -T.; Juang, Jyh-Ming; Guo, Xiuqing; Wang, Tzung-Dau; Kim, Eric T.; Lee, Wen-Jane; Absher, Devin; Chiu, Yen-Feng; Hsu, Chih-Cheng; Chuang, Lee-Ming; Quertermous, Thomas; Hsiung, Chao A.; Rotter, Jerome I.; Sheu, Wayne H. -H.; Chen, Yii-Der Ida; Taylor, Kent D.								Genetics of Coronary Artery Disease in Taiwan: A Cardiometabochip Study by the Taichi Consortium								PLOS ONE				11	3					e0138014	10.1371/journal.pone.0138014			MAR 16 2016	2016										11							WOS:000372574900009		
